data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data40,data41,data42,data43,data44,data45,data46,data47,data48,data49,data50,data51,data52,data53,data54,data55,data56,data57,data58,data59,data60,data61,data62,data63,data64,data65
1,0.0622406639004149,0.103448275862069,0.0588235294117647,0,0.142857142857143,0,0.879984267600619,0.824844738592711,0.159009759581052,0.00595073735240964,0.00595238095238095,0.00595238095238095,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0539419087136929,0.0827586206896552,0.117647058823529,0,0.142857142857143,0,0.477234843518803,0.847690865919241,0.752915972387527,0.00297454195526117,3.30687830687831e-05,0,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0
0,0.20746887966805,0.0551724137931034,0.176470588235294,0,0,0.2,0.456686403514629,0.741637249141743,0,0.00595073735240964,0.00595238095238095,0.00595238095238095,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.020746887966805,0.0344827586206897,0.0588235294117647,0,0.285714285714286,0,0,0,0,0.0119031281467066,0.0119047619047619,0.0119031084656085,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119047619047619,0
0,0.174273858921162,0.0827586206896552,0.176470588235294,0,0.285714285714286,0,0,0,0,0.00297454195526117,3.30687830687831e-05,0,0,0.111111111111111,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238095238095,0,0
1,0.04149377593361,0.0689655172413793,0.0588235294117647,0,0.142857142857143,0,0.915047718935887,0.849438922420312,0.201866619059028,0.0714270360896761,0.0119047619047619,0,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.037344398340249,0.0620689655172414,0.0588235294117647,0,0.285714285714286,0,0,0,0,0.0238079097353005,0.0238095238095238,0.0238062169312169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832802824237514,0,0.0238095238095238,0
0,0.178423236514523,0.096551724137931,0.176470588235294,0,0.142857142857143,0,0.70083023189237,0.836964597000135,0.190440768071168,0.00595073735240964,0.00595238095238095,0,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.153526970954357,0.0896551724137931,0.117647058823529,0,0.142857142857143,0,0.608747535123664,0.840232491514673,0.457520034912396,0.285622165380564,0.00139715608465608,0.0118088624338624,0,0.222222222222222,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333333333,0.153846153846154,0.1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139219576719577,0,0
0,0.435684647302905,0.110344827586207,0.176470588235294,0,0.142857142857143,0,0.587492742494346,0.840232491514673,0.378967309370859,0.285706490916817,0.000496031746031746,0.000496031746031746,0,0.333333333333333,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.384615384615385,0.25,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496031746031746,0,0
0,0.103734439834025,0.16551724137931,0.117647058823529,0,0.857142857142857,0.1,0.833621849841201,0.848856236919955,0.247798143299214,0.28570483747493,0.000496031746031746,0,0,0.333333333333333,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.384615384615385,0.25,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198412698412698,0,0
1,0.153526970954357,0.0137931034482759,0.235294117647059,0,0,0,0,0,0,0.00595073735240964,0.00595238095238095,0.00595238095238095,0,0.111111111111111,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.25,0.166666666666667,0.0769230769230769,0.05,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.12448132780083,0.096551724137931,0.117647058823529,0,0,0.1,0.36961238899694,0.750377531647097,0,0.285713104684366,0.00595238095238095,0.00595238095238095,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0663900414937759,0.103448275862069,0.117647058823529,0,0.142857142857143,0.2,0.715211464317147,0.823679367591997,0.156629373958581,0.285713104684366,0.00595238095238095,0.00595238095238095,0,0.666666666666667,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238095238095,0,0
1,0.0539419087136929,0.0896551724137931,0.0588235294117647,0,0,0,0,0.851536590221597,0,0.00099041169049552,0.000992063492063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000992063492063492,0
0,0.174273858921162,0.0758620689655172,0.235294117647059,0,0,0,0,0,0,0.00595073735240964,4.96031746031746e-05,0,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238095238095,0,0
0,0.174273858921162,0.16551724137931,0.176470588235294,0,0.285714285714286,0,0.79162597558267,0.832070038797137,0.179243037372054,0.285713104684366,0.142857142857143,0.142857142857143,0,0.666666666666667,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0
0,0.0912863070539419,0.0689655172413793,0.117647058823529,0,0.285714285714286,0,0,0,0,0.142855725621239,0.142857142857143,0.142857142857143,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0
1,0.0580912863070539,0.096551724137931,0.0588235294117647,0,0.142857142857143,0.1,0.871061214551952,0.849671996620455,0.29970046814258,0.00595073735240964,0.00595238095238095,0.00595238095238095,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0580912863070539,0.0896551724137931,0.117647058823529,0,0.428571428571429,0.1,0.767224703077713,0.833118872697779,0.175672458938348,0.142855725621239,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0
1,0.0580912863070539,0.096551724137931,0.0588235294117647,0,0,0,0,0,0,0.142855725621239,0.0238095238095238,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0705394190871369,0.110344827586207,0.176470588235294,0,0,0,0,0,0,0.142855725621239,0.00297619047619048,0,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297619047619048,0,0
1,0.024896265560166,0.0413793103448276,0.0588235294117647,0,0.428571428571429,0.1,0.918001557186487,0.851186978921383,0.212816392922394,0.00595073735240964,0.00595238095238095,0.00586970899470899,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.186721991701245,0.103448275862069,0.176470588235294,0,0.285714285714286,0,0.596158940042962,0.842796307716243,0.497738633658653,0.00595073735240964,4.96031746031746e-05,0,0,0.111111111111111,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0
0,0.0663900414937759,0.103448275862069,0.117647058823529,0,0,0.2,0.648878531428671,0.824844738592711,0.432278029040705,0.285713104684366,0.00595238095238095,0.00595238095238095,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.020746887966805,0.0344827586206897,0.0588235294117647,0,0.285714285714286,0,0,0,0,0.142855725621239,0.0238095238095238,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0
1,0.037344398340249,0.0620689655172414,0.0588235294117647,0,0.285714285714286,0,0.77274977190698,0.810165919696256,0.196153693565098,0.285713104684366,0.0119047619047619,0.0119047619047619,0,0.666666666666667,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0622406639004149,0.096551724137931,0.117647058823529,0,0.142857142857143,0.6,0.742887644447769,0.747347567045241,0.34610806950726,0.142855725621239,0.142857142857143,0,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.024896265560166,0.0413793103448276,0.0588235294117647,0,0,0,0,0,0,0.0356432467646276,0.0356448412698413,0.0356448412698413,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.116182572614108,0.193103448275862,0.0588235294117647,0,0.428571428571429,0.1,0.918194198811527,0.851653127321668,0.213530508609135,0.285713104684366,0.00595238095238095,0,0,0.666666666666667,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0497925311203319,0.0758620689655172,0.117647058823529,0,0.142857142857143,0.2,0.705453630893309,0.845709735218028,0.207579544552958,0.00595073735240964,0.00595238095238095,0.00595238095238095,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238095238095,0,0
0,0.0663900414937759,0.0827586206896552,0.117647058823529,0,0.285714285714286,0,0.615682633625073,0.738141136139602,0.309450130921209,0.00148644425668693,0.00148809523809524,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.037344398340249,0.0620689655172414,0.0588235294117647,0,0.857142857142857,0.1,0.917295204561344,0.849905070820598,0.210197968737676,0.0237384651760337,0.0238095238095238,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0705394190871369,0.0620689655172414,0.0588235294117647,0,0.285714285714286,0,0.700380734767279,0.83568268889935,0.536548837578428,0.142855725621239,0.142857142857143,0.142857142857143,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0497925311203319,0.0827586206896552,0.0588235294117647,0,0.142857142857143,0.1,0.757977905075834,0.830904667796423,0.141394905974768,0.0119031281467066,0.0119047619047619,0.0119047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0995850622406639,0.0551724137931034,0.176470588235294,0,0.142857142857143,0.1,0.660889201634256,0.821931311090926,0.8245754978974,0.142855725621239,0.000496031746031746,0,0.125,0,0,0,0,0,0,0,0.0833333333333333,0.153846153846154,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0912863070539419,0.124137931034483,0.117647058823529,0,0.285714285714286,0,0.887304649352107,0.838013430900777,0.18614615567722,0.142855725621239,0.142857142857143,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.0769230769230769,0.05,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148809523809524,0,0
1,0.020746887966805,0.0344827586206897,0.0588235294117647,0,0.285714285714286,0,0,0,0,0.285713104684366,0.0118386243386243,0.0118386243386243,0,0.111111111111111,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118386243386243,0
0,0.0912863070539419,0.144827586206897,0.117647058823529,0,0.285714285714286,0,0.662558762384595,0.810860286584145,0.482980242799333,0.00595073735240964,0.00595238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0539419087136929,0.0827586206896552,0.117647058823529,0,0.428571428571429,0.1,0.763885581577035,0.849089311120098,0.337062604141871,0.00099041169049552,4.96031746031746e-05,0,0,0.111111111111111,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.230769230769231,0.2,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238095238095,0,0
0,0.0663900414937759,0.103448275862069,0.117647058823529,0,0.142857142857143,0,0.751687620902702,0.846292420718385,0.291845195588426,0.0357126913238944,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.05,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.116182572614108,0.124137931034483,0.176470588235294,0,0.285714285714286,0,0,0,0,0.285713104684366,0.00148809523809524,0.00148809523809524,0,0.222222222222222,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333333333,0.153846153846154,0.1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198412698412698,0,0
0,0.186721991701245,0.0413793103448276,0.176470588235294,0,0.142857142857143,0,0.619404362797684,0.840232491514673,0.58367055462985,0.142855725621239,0.000496031746031746,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496031746031746,0,0
1,0.024896265560166,0.0413793103448276,0.0588235294117647,0,0,0,0.912093880685287,0,0.190916845195662,0.142855725621239,0.00595238095238095,0,0,0.166666666666667,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.25,0.166666666666667,0.0769230769230769,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000595238095238095,0
1,0.0539419087136929,0.0896551724137931,0.0588235294117647,0,0,0,0,0.851536590221597,0,0.285713104684366,0.000932539682539683,0,0,0.5,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.461538461538462,0.3,0.333333333333333,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0663900414937759,0.103448275862069,0.117647058823529,0,0.285714285714286,0.2,0.812816554336975,0.741520712041672,0.257557724351345,0.285713104684366,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0580912863070539,0.096551724137931,0.0588235294117647,0,0.142857142857143,0.1,0.871061214551952,0.849671996620455,0.29970046814258,0.00589286688635398,0.00595238095238095,0.00595238095238095,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0705394190871369,0.110344827586207,0.117647058823529,0,0.285714285714286,0,0.687150000936446,0.817969049688499,0.31349678647941,0.142855725621239,0.00148809523809524,0,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0746887966804979,0.117241379310345,0.117647058823529,0,0.571428571428571,0,0.736851540196543,0.819950180389713,0.236848369435849,0.0714270360896761,0.0714285714285714,0.0714285714285714,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0
0,0.0622406639004149,0.096551724137931,0.117647058823529,0,0.428571428571429,0.3,0.683877768888926,0.849788533720526,0.562257002301113,0.142855725621239,0.0238095238095238,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238095238095238,0,0
0,0.0497925311203319,0.0758620689655172,0.117647058823529,0,0.285714285714286,0,0,0,0,0.0428555602770507,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0497925311203319,0.0758620689655172,0.176470588235294,0,0.142857142857143,0,0.682914560763731,0.847807403019313,0.297796159644603,0.142855725621239,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238095238095238,0,0
0,0.103734439834025,0.110344827586207,0.117647058823529,0,0.142857142857143,0,0.712771337066651,0.818551735188856,0.147583908593192,0.00099041169049552,0.000992063492063492,0.000992063492063492,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0497925311203319,0.0758620689655172,0.117647058823529,0,0.142857142857143,0,0.834071346966292,0.824961275692782,0.162580338014758,0.285713104684366,0.000496031746031746,0.00595238095238095,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.0769230769230769,0.05,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207766653162799,0,0,0
0,0.178423236514523,0.0896551724137931,0.176470588235294,0,0.142857142857143,0,0.608747535123664,0.840232491514673,0.457520034912396,0.285549413937523,0.00132440476190476,0.0119047619047619,0,0.222222222222222,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333333333,0.153846153846154,0.1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148809523809524,0,0
0,0.0622406639004149,0.096551724137931,0.117647058823529,0,0.142857142857143,0,0.720926499193308,0.834167706598422,0.177814805998572,0.142855725621239,0.0238095238095238,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238095238095238,0,0
0,0.116182572614108,0.186206896551724,0.117647058823529,0,0.142857142857143,0.1,0.910421644356803,0.83743074540042,0.184717924303737,0.00595073735240964,0.00297619047619048,0,0,0.222222222222222,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297619047619048,0
0,0.0954356846473029,0.151724137931034,0.117647058823529,0,0.142857142857143,0.1,0.910614285981842,0.837780356700635,0.185432039990478,0.00595073735240964,0.00297619047619048,0,0,0.222222222222222,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297619047619048,0
0,0.0746887966804979,0.124137931034483,0.117647058823529,0,0.571428571428571,0,0.687727925811564,0.816570604487643,0.141870983099262,0.0714270360896761,0.0714285714285714,0.0714285714285714,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0
0,0.174273858921162,0.137931034482759,0.176470588235294,0,0.142857142857143,0.2,0.611765587249277,0.814589473786429,0.208293660239699,0.0178555189410035,0.0178571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0663900414937759,0.103448275862069,0.117647058823529,0,0.142857142857143,0,0.693057677437646,0.847690865919241,0.422518447988574,0.142855725621239,0.142857142857143,0,0,0.111111111111111,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.25,0.166666666666667,0.0769230769230769,0.05,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.107883817427386,0.0896551724137931,0.117647058823529,0,0.142857142857143,0.3,0.778978517783246,0.811792583384716,0.219233515829564,0.285713104684366,0.0238095238095238,0,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.186721991701245,0.131034482758621,0.176470588235294,0,0.142857142857143,0.1,0.656586872008382,0.825077812792854,0.808626914226845,0.285713104684366,0.285714285714286,0.285714285714286,0,0.666666666666667,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0
1,0.024896265560166,0.0413793103448276,0.0588235294117647,0,0.428571428571429,0.1,0.918001557186487,0.851186978921383,0.212816392922394,0.0058647583742698,0.00586640211640212,0.00578373015873016,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.153526970954357,0.0413793103448276,0.117647058823529,0,0.142857142857143,0,0.794903558786481,0.840232491514673,0.191392922320156,0.142855725621239,0.000496031746031746,0.000496031746031746,0,0.222222222222222,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333333333,0.153846153846154,0.1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.103734439834025,0.172413793103448,0.0588235294117647,0,0.428571428571429,0.1,0.783149744080948,0.790466294071653,0.582480361818615,0.0238079097353005,0.0238095238095238,0.0238095238095238,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0497925311203319,0.0758620689655172,0.117647058823529,0,0.285714285714286,0,0.658834357633839,0.761919560266703,0.382061810680071,9.75530713509778e-05,9.92063492063492e-05,9.92063492063492e-05,0,0.0555555555555556,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92063492063492e-05,0,0
1,0.024896265560166,0.0413793103448276,0.0588235294117647,0,0.142857142857143,0,0.900340065979755,0.828224314494781,0.321114020471316,0.142855725621239,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
